url,Name,Email,Website,Phone_no,Address,Contact_person,Details
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12773,Mesa Vista Therapeutics,mvtlessons(at)gmail.com,Phone:   804 598 1543,8045981543,"[MAP]2650 Judes Ferry RdPowhatan,",Mesa Vista  Therapeutics,"Mesa Vista Therapeutics welcomes traditional and therapeutic riders!

Boarding:
$775 Full Stall and Training Board
$525 Full Stall Board
$200 Co-op board

Facilities:
-20 stall barn with indoor arena and viewing area
-Grooming/tack-up stalls, wash stall, farrier stall
-2 tack rooms and storage loft
-Lounge and classroom
-Acupuncture and massage room under construction
-Outdoor arena with jumps and round pen
-Several turnout pastures
-Nearby trails


Traditional Lessons:
-Hunter/Jumper, Hunt Seat, Dressage, and Western Pleasure
-Beginner through Advanced

Therapeutic Lessons:
-Core and other muscle group strengthening exercises
-Stretching exercises
-Balance exercises
-Attention and focus work
-Confidence and communication work

Half hour lessons: $30
Birthday Parties and Teambuilding Events: $200-250
Private lessons available by request only.


For more information, contact us at mvtlessons@gmail.com"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=11921,Little Field Equestrian Services,LFEquestrianServices(at)me.com,Phone:  804-432-3555,804-432-3555,"[MAP]1884 Fairpine DrPowhatan ,",Kirsten  Contaxis,"Little Field Equestrian Services will begin offering Magna Wave Therapy November 1st.

Magna Wave Therapy is the therapeutic use of High Voltage Pulsed Electro-Magnetic Field (PEMF) Therapy application techniques. It is used for the purpose of improving circulation, increasing blood oxygen, stimulating the lymphatic system, relaxing muscle spasms, relieving tension, enhancing muscle tone, and increasing range of motion in high performance horses.

That is straight from Magna Wave, which is a brad of PEMF equipment. I think of PEMF as a way to provide a deep tissue massage with the benefits of magnetic therapy. Below are just some of the benefits of PEMF Therapy;

Improves blood flow
Stimulates the lymphatic system
Stimulates the acupuncture points
Improves blood oxygen levels by increasing cell permeability
Increasing range of motion
Relaxing muscle spasms
Enhancing muscle tone
Relieving tension
Reduces pain and inflammation

Call or email for more information and special offers."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=13876,Little Field Equestrian Services,lfeqs(at)me.com,Phone:  8044323555,8044323555,"[MAP]3963 Lost Mill RdPowhatan,VA,",Kirsten Dingus,"Are you looking for an alternative therapy to help your horse perform better or to be more comfortable?  

Little Field Equestrian Services has been providing Magnawave Therapy since 2010. Magnawave is Pulsed Electro Magnetic Field Therapist (PEMF) 

http://www.magnawavepemf.com
https://www.youtube.com/user/TheMagnawave1

Little Field Equestrian Services is able to provide Ultra Oz demos as well. 

http://www.ultroz.com"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14274,Lizaine Equine Massage Therapy,lizainemassage(at)gmail.com,http://www.lizainemassage.comPhone:  7032584448,7032584448,"Purcellville,VA 20132",No contact Person,"Equine Sports Massage is a beneficial alternative therapy used to help maintain the entire body of the horse. It is a gentle, meticulous, and natural process crafted to reach every major muscle group in order to ensure maximum comfort.  The sequence encourages the restoration of injured muscles, but can also serve as a preventative therapy with the correct amount of maintenance.


What are the benefits of Sports Massage?
-Improves circulation and as a result, promotes rapid healing of injuries.
-Enhances muscle tone and increases range of motion
-Eases muscle spasms
-Reduces inflammation and swelling in the joints so that pain is relieved.
-Relieves tension
-Stimulates circulation in the lymphatic system and hastens the elimination of waste products and other toxins.
-Lengthens connective tissue and so breaks down/prevents the formulation of adhesions and reduces the danger of fibrosis.
-Generally improves the disposition of the animal.


CERTIFIED by Equissage International
INSURED by Hands On Trade Association

LOCATED IN LOUDOUN COUNTY, VIRGINIA

*Pricing Varies*"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=11963,Mountain View Animal Massage Therapy,kpaul0(at)earthlink.net,Phone:  540-554-8752,540-554-8752,"[MAP]18789 Airmont RoadPurcellville,",Karen Paul,"I bring my 30+ years of knowledge with both horses and canines to you.  I currently ride in the jumper division, at the Children's/Adult Jumper level on both the local and rated levels.  Because of my life-long love of horses and dogs, I wanted to offer to them my expertise in equine and canine sports massage, which I obtained through Equissage in Round Hill, Virginia.

If you would like to schedule a free evaluation or an appointment, please call my home phone (540) 554-8752 or my cell phone (540) 454-1050.

Certified by Equissage, Inc., in Equine Sports/Canine Massage Therapy.

Member of IAAMT."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=11877,Project Horse Empowerment Center,darcywoessner(at)projecthorse.org,http://www.projecthorse.orgPhone:  703-517-6964,703-517-6964,"Purcellville,VA 20132",No contact Person,"Project Horse is a nonprofit organization that specializes in delivering mental health services to individuals of all ages. Our non-riding, equine-assisted therapy & wellness programs are fun, engaging and effective! Check out our website to learn more... about our psychotherapy services, our variety of group wellness workshops, and our Veterans-serving program that is delivered at no charge, called Warrior Herd.

To help support our unique work in the community, Project Horse accepts tax-deductible donations and offers horse sponsorships."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=11679,Tally Oaks Veterinary Service,drtaniawoerner(at)tallyoaksvet.com,http://www.tallyoaksvet.comPhone:  540 270 9250,5402709250,"[MAP]19302 Silcott Springs RoadPurcellville,",Tania Woerner,"Tally Oaks Veterinary Service provides comprehensive and compassionate at home veterinary care for your dogs, cats, and horses.  Our goal is to combine our holistic approach to health care with the latest and greatest veterinary technology.  Our digital radiography equipment is the best available in an ambulatory practice.  We also pride ourselves on our other diagnostic equipment such as our digital ultrasound, endoscopy, and our dentistry equipment including the powerfloat.  Veterinary services include: wellness exams for all species, prepurhcase examinations, lameness diagnosis, acupuncture and osteopathy, equine reproductive services and of course emergency calls!  Tally Oaks Veterinary Service has emergency coverage 24 hours a day seven days a week!  Appointments are available on Saturdays in addition to weekdays.  Please call us for your Spring wellness exam and vaccinations!  We offer wellness programs for those who like to have a strict budget in mind. We look forward to hearing from you!"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12778,Dunthorpe Farm Veterinary Services,dunthorpe(at)roadstarinternet.com,http://www.Dunthorpefarm.comPhone:  540-668-6232,540-668-6232,"[MAP]35709 Suffolk LanePurcellville,",Kelly Foltman,"Veterinary care specializing in equine and small animal acupuncture and chiropractic, and equine dentistry"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=13650,"Spirit Open Equestrian Program, Inc.",spiritoep(at)gmail.com,http://www.spiritequestrian.org,,"RESTON,VA 20191",No contact Person,"Spirit provides therapy, learning and improvement of life skills healing of the body, mind and spirit - using Equine-Assisted Activities.
Meet SPIRIT at www.spiritequestrian.org"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14210,Horses In Motion,stacey(at)horsesinmotion.net,horsesinmotion.netPhone:  5407296333,5407296333,"Reva,VA 22735",No contact Person,"Stacey Brown is a certified equine sports massage therapist and a certified canine massage therapist based in Reva, Virginia.  Stacey's practice brings together a passion for equines and canines.   Trained by the premier equine massage institution Equissage International in Round Hill, Va.  Equissage is an accredited program with the American Veterinary Medical Association. 
 Stacey brings a sensitive, patient, and enthusiastic approach to her work.  Her diverse backgrounds of owning a horse farm with her husband and son,  showing horses in Hunters and Jumpers, Dressage, Ranch Riding, Cutting, and Trail, barn management, and clinical work allow for a highly individualized approach.  Stacey coordinates with owners, trainers, veterinarians, farriers, and other equine healthcare professionals to promote optimum comfort and function for your equine and canine. 
Stacey is a member of the International Association of Equine Sports Massage Therapists."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=11820,Stable Grid System,info(at)stable-grid.com,Phone:  804 262 7698,8042627698,"[MAP]4209 Seminary AvenueRichmond,",Debbie Reed,"Interlocking grid flooring/footing system for stall floors, run in sheds, muddy gates, around water tubs and hay feeders, walkways, paths, aisle, etc.  You can grow grass through the grid in outdoor areas."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14496,Total You Health,linda(at)totalyouhealth.org,https://www.totalyouhealth.org/Phone:  5404048858,5404048858,"[MAP]4370 Starkey Rd Suite 4ARoanoke,",Linda Bailey,"Total You Health provides a DRUG_FREEE pain relief alternative for horses!  It's called Photobiomodulation (PBM, or red light) therapy and is non-toxic, with no side effects, and is FDA-approved!

Being around for over 50 years and highly researched, PBM has had over 4,000 lab studies and 500 clinical trials published using PBM therapy.

Used by world-renowned physio Anna Johnson (British 3-day event team), the O'Connor event team, and ESMT's and veterinarians around the globe, it provides relief of inflammation, pain, and heals wounds quickly.

Here is a testimonial from one of our clients, who owns Bent Tree Farm, home of World Grand Champion carriage driving Fresians and Hackney ponies, ""Due to all the research on different modalities of treatment with red-light therapy, I had Linda use this on several competition horses we are training on our farm. We have had her work on tendons behind the knees, stifles, hocks, cervical, SI, as well as stomach ulcers. One horse had extreme stiffness in his neck post vaccine and the treatment had immediate results. What we are seeing is a higher energy level and improved balanced movement for these high trotting horses.""

Lastly, here are two video testimonials from medical professionals on the benefits of PBM - https://youtu.be/MLmE8QE27Ew and - https://youtu.be/hC5CTON4G4Q.

Please call for a quote and pricing!"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12130,Equine Sports Massage Therapy,ringlet16823(at)yahoo.com,Phone:  540 290 3688,5402903688,"[MAP]704 Embly's Gap RoadRoseland,",Melanie  Carrier,"Certified Equine Sports Massage Therapist

-Enhances muscle tone
-Increases range of motion
-Balances, by treating the body as a whole
-Promotes healing by increasing flow of nutrients to the muscles, and carrying away excessive fluids and toxins
-Releases tension, creating a positive effect on the contractual and release process of the muscles
-Stimulates circulation, releasing endorphins (natural pain-killers). (Improved circulation also increases the excretion of toxins through the skin)

-Pre-Event, Post-Event, or upkeep. I will be happy to help your horse any time!

There are many benefits of massage, please feel free to call or email me with any questions. $50 a session. Sessions run about an hour. 

References available

Certified by Equissage Inc."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14458,RideSky Equine LLC,Ridetheskymassage(at)gmail.com,http://www.ridetheskymassage.comPhone:  4342358501,4342358501,"Round Hill,VA 20141",No contact Person,Certified ESMT and CMT through Equissage. Specialize in geriatric and abuse/neglect cases.
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14371,"Colleen Beers, LVT & Certified Equine Massage Therapist",cbeerscemt(at)gmail.com,Phone:  6074377938,6074377938,"Scottsville,VA 24590",No contact Person,
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14339,Feel the Love Equine Therapy,feeltheloveequine(at)gmail.com,Phone:  434-566-9866,434-566-9866,"[MAP]PO Box 467Somerset,",Suzette Bodnar,"We provide PEMF and Cold Laser therapies. PEMF is a proven method to treat inflammation, sore muscles, tendon/ligament injury, surgery, hoof abscesses and more. We treat our Equine friends, small animals and Humans too. Magnawave Certified Practitioners. Serving all areas of Virginia. Please contact us to set up a free barn demonstration. Full Horse rates start at $75 and last between 30-40 min. Barn/Trainer discounts available.

""Helping you and your horse feel better fast""

Suzette Bodnar
434-566-9866 Text is best for quick scheduling."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14672,"OSF Equine Bodywork, LLC",osfequinebodywork(at)gmail.com,https://www.facebook.com/osfequinePhone:  703-606-5683,703-606-5683,"Spotsylvania,VA,VA 22551",No contact Person,"A passionate horse enthusiast, owner, and competitor dedicated to helping our equine partners stay in top condition! Certified in equine massage, animal neuro-myofascial release, and equine kinesiology taping! Serving Spotsylvania county and surrounding areas. 
Equine Massage - $65
ANMR - $45
Kinesiology Taping - $30 

Multiple horse discount! Reduced rates for combined services! Massage takes about 45 mins to an hour! ANMR and taping is about 30 mins."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14648,CannonBone Farms,juliette.cannon(at)gmail.com,https://cannonboneracing.webs.com/Phone:  2023306169,2023306169,"[MAP]13344 post oak rdSPOTSYLVNIA,",JULIETTE CANNON,"https://cannonboneracing.webs.com/

For many of us horse is a large animal that we cannot really keep at home. We have the dream of having one, being friends with one and riding one. So many of us just go to a farm a ride one and get all sorts of experiences, good or bad. For many  this dream is impossible to realize. For some it falls flat on expectations. 

Our Farm and Team started with a dream of understanding horse's way.  The horses we ride are partners. It is perhaps simple fact of nature, that each of them has bounded to humans in a different way. It is because each human's dream about their horse is different. It is because horses can interpret that dream in their own unique way.  In horse's way of life humans need help. And each of our horses knows that. We have helped many people to strengthen their bodies, souls and minds by developing this unique relationship between them and a horse. That horse each time heals people in horse's way. And there isn't a better way of explaining what we do at CBR Stables."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=13096,CH Massage,kkline(at)chmassage.net,http://www.chmassage.netPhone:  7036670375,7036670375,"Springfield,VA 22153",No contact Person,"Horse and Rider Massage. Align yourself with your horse!

Licensed Massage Therapist providing in home and in-barn services at competitive prices. A graduate of the Blue Ridge School of Massage and Yoga with 2 decades of Equine experience.

I offer multiple modalities from your luxurious Relaxation and Deep Swedish, to Sports Massage and Injury Rehabilitation, finally to Thai Yoga and Shiatsu. I can work on you, your horse, or both. 

The advantages of Massage for both of you:
-Increase circulation
-Increase muscle tone and flexibility
-Boosts your current fitness and nutrition regimen

When the horse and rider receive massage regularly from the same, quality therapist, it allows the therapist to target performance issues in both parts of the team. Holding stress in your neck affects how easily your horse can bend through a corner, just as an old injury in your horse can affect your leg communication.

Call, text, or e-mail for appointments and availability."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14623,Horseplay: Equine Sports Massage,horseplayesm(at)gmail.com,http://horseplayESM.comPhone:  (540) 300-2556,(540)300-2556,"Stafford,VA 22554",No contact Person,"Offering equine sports massage and groundwork training in Stafford, VA and the surrounding area. Weekend appointments are available. Please check out the website for more information on scheduling and rates. Call, text, or email to request availability."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=10825,Wild Toad Stables,dental(at)ntelos.net,http://www.wildtoadstables.comPhone:  540-280-1081,540-280-1081,"Staunton,VA 24401",No contact Person,
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=13637,Majestic Meadow Stables and Balanced Venture Horsemanship,mms.bonnie(at)yahoo.com,http://www.majesticmeadowstables.comPhone:  540-219-6532,540-219-6532,"[MAP]23114 Maddens Tavern RoadStevensburg,",Bonnie Williams,"Majestic Meadow Stables is a 50Ac. horse farm in the heart of Culpeper County.  We offer 2 arena's, round pen, stall and field board opportunities, trails, play yard and much more.  We are a Natural Horsemanship facility so all horses are treated as individuals, respectfully and with your wishes and desires in mind.  We offer a wide variety of grains and feed options.  Many services are free of charge.  Check out our website then call for an appointment.  Our boarders are long term, happy and so are their horses."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=13638,Majestic Meadow Stables and Balanced Venture Horsemanship,mms.bonnie(at)yahoo.com,http://www.balancedventurehorsemanship.comPhone:  540-219-6532,540-219-6532,"[MAP]23114 Maddens Tavern RoadStevensburg,",Bonnie Williams,"Balanced Venture Horsemanship is a blending of ground work and in the saddle to build rapport, respect and relationship between you and your Equine partner. 
I offer workshops, clinics and lessons in a wide variety of subjects and can help with almost any issue you may have with your horse.  I am a student of Natural Horsemanship, a Certified Rider Biomechanics Instructor under Colleen Kelly and the International Society of Rider Biomechanics.  I teach multi-disciplines and all of my instruction can be used in any discipline as it is about riding the horse, not the saddle.  Please feel free to contact me through my website or with the contact information listed."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12480,"Holeywell Therapeutic Horsemanship, Inc.",hth.sugarmaplefarm(at)gmail.com,http://www.HoleywellTherapeuticHorsemanship.com,,"Troy,VA 22974",No contact Person,"Holeywell Therapeutic Horsemanship, Inc. is a PATH Intl. Center Member and our Instructor is a PATH Intl. Certified Registered Therapeutic Riding Instructor. 
We have seven wonderful Therapy Horses of varying sizes to suit most riders.
HTH provides Horsemanship and Riding Lessons for Riders that have Special Needs including ADD, ADHD, Aspergers, Autism, Cerebral Palsy, Developmental Delays, Down Syndrome, Learning Disabilities, Sensory Processing Disorders, Stroke, and Traumatic Brain Injuries."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14160,Rosalyn Berne,RWBerne(at)gmail.com,http://www.rosalynberne.comPhone:  4345910298,4345910298,"[MAP]846 Troy RoadTROY,",Rosalyn Berne,
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=10143,"Jesse Beranek, Equine Sports Massage Therapy",sundance_stable(at)hotmail.com,Phone:  540.538.0012,540.538.0012,"[MAP]11499 St. Just RdUnionville,",Jesse Beranek,"Sports Massage Therapy for the Equine Athlete

Benefits of massage therapy include:
-Increased range of motion
-Enhanced muscle tone
-Aids in preventing injuries and loss of mobility
-Relieves tension
-Eases muscle spasms

Jesse Beranek, ESMT
Certified by Equissage
Member of the IAAMT

Contact at: 540.538.0012
sundance_stable@hotmail.com"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14247,The Well Balanced Equine,balancedequine(at)aol.com,http://www.thewellbalancedequine.comPhone:  703 965-7937,703965-7937,"vienna,VA 22180-4741",No contact Person,"Whether your horse is a longtime companion for pleasure riding, a competitive barrel racer or is a champion athlete competing at the Grand Prix level or fits somewhere in between. At one time or another, every horse owner has had concerns for their horse's well-being and performance. 
Perhaps your equine partner has had some recent performance changes when you ask him to go up a steep incline on a course, to take that cutting turn, move laterally with ease, or simply to lift his leg so you can look at his hoof. Maybe at first you don't think much of it, he's just having an ""off"" day. But then he starts nipping or kicking when you touch or are just near a certain part of his body. Often times these behavior changes can be due to pain from connective tissue that has tightened and simply won't allow movement without pain. After a while they will simply stop doing that particular movement in order to avoid pain, and can act out negatively in an effort to protect the problem area.
You and your horse have been regularly progressing in training and then one day you notice you have reached a plateau.
Is his/her stride shorter than it used to be?
How's that extension or collection?
Is your horse able to pick up both leads with ease when asked?	
Does your horse feel balanced?
It is not always obvious when there is a connective tissue problem if there has not been an injury. If you have experienced any of the above, and have tried other healing modalities without success then it's time to give Structural Integration bodywork a try. Contact me today!"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14395,Pemrave PEMF,Eileen(at)pemrave.com,https://pemrave.comPhone:  (757) 759-3914,(757)759-3914,"[MAP]1801 Whiteface CircleVirginia Beach,",Eileen Galyon,"Pemrave PEMF is a mobile pulsed electromagnetic field therapy service. We are available in Southeastern Virginia and the surrounding areas.  PEMF therapy is drug free and non invasive.  This therapy reduces inflammation, soreness and pain while supporting your horse's body on a cellular level.  This therapy is good for your horse whether they run, jump, turn and burn or enjoy the trails."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14149,"Sarah Mahoney, Equine Sports Massage Therapy",mahoneyequine(at)yahoo.com,http://www.mahoneyequine.com,,"Virginia Beach,VA 23462",No contact Person,"Sarah Mahoney is a certified equine sports massage therapist moving to Va. Beach late July. Massage sessions will be available for scheduling beginning August 1.Travel to other areas of Virginia are available with a certain number of horses scheduled at your barn. Sessions are $75 per horse plus a trip fee dependent on barn location.

Optimize your horse's performance and your riding experience. ​A sports massage treatment is great to release tension and stress, increase circulation, relax muscle spasms, enhance muscle tone, and increase range of motion in your horse. A combination of massage strokes and acupressure find and treat trigger points providing a wide-ranging set of benefits for the horse's entire body, ranging from relieving muscular tension, improving performance, promoting relaxation, stimulating digestion, and more."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14689,Unhindered Equine,UnhinderedEquine(at)gmail.com,https://unhinderedequine.com/Phone:  7576302920,7576302920,"Virginia Beach,VA 23456",No contact Person,Bring yourself peace of mind and your horse comfort with Unhindered Equine bodywork. Based in Va. Beach and servicing the Tidewater area.
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=13184,Great Neck Massage,Greatneckmassage(at)gmail.com,Phone:  757-373-5754,757-373-5754,"Virginia Beach,VA 23454",No contact Person,"Specializing in massage for the equestrian for improved posture and a softer more relaxed seat.  Specializing in equine massage for a more relaxed and willing horse.
As a rider you owe it to your horse to seek out those modalities that help you ride your best.  If you are suffering from chronic pain or discomfort, it's virtually guaranteed that your horse is feeling it too.  These problems hinder and frustrate, and in many cases prevent the advancement of your skills as a rider.  Reducing stress and tension is also going to benefit both horse and rider. 

Competing, riding for pleasure or just life itself can be stressful.  Obtaining complete relaxation, symmetry and awareness between horse and rider is my objective.  

Contact me today for more information and to make your appointment.

$55.00/ one hour massage"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12845,"Beach MicroCurrent, LLC",beachmicrocurrent(at)gmail.com,http://www.BeachMicroCurrent.comPhone:  757-647-4059,757-647-4059,"[MAP]3924 Dawley RoadVirginia Beach,",Judi Fisher,"Beach MicroCurrent offers both Thermal Imaging and MicroCurrent Therapy for your horse.  MicroCurrent Therapy is the application of low level electrical current, similar to that which flows naturally in a healthy horse, to the body.  MicroCurrent jump-starts the body's self healing mechanisms which speeds up a horse's rate of recovery.  Painless, quiet, and enjoyable for your horse.  Amazing results."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12624,Sleipnir Saddlery Nonprofit Organization,amanda(at)sleipnirsaddlery.com,Phone:  8134862253,8134862253,"[MAP]1124 Bay Colony DriveVirginia Beach,",Amanda Anderson,"Sleipnir Saddlery & BodyWorks Nonprofit Organization is the first of its kind! We offer Saddle Fitting & Reflocking, Billet Replacement, Saddle Consultations, Equine Massage, and Rider Fitness & Troubleshooting.

Here's how it works: 
YOU get any of the above services. 
Your DONATION for these services goes to a CHARITY of your choice. 
YOU give back to the community!

Our Saddle Fitter is German-trained on a variety of saddles, and services ALL brands and disciplines. 

Long or short BILLETS available.

QUALITY wool for REFLOCKING.

For more information, or to schedule an appointment, CALL or EMAIL us!

Check us out on FaceBook!"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=11153,Jane Nordstrom Training,jn1193(at)aol.com,http://www.janenordstrom.comPhone:  703-966-0139,703-966-0139,"[MAP]8699 Green RoadWarrenton ,",Jane Nordstrom,"Confidence Shows! Specializing in helping riders work through confidence & riding anxieties whether in the show ring, in the field or at home. Let Jane's 30 years of teaching & training experience help you achieve your riding goals.  Learn how to use your body correctly to make your horse go correctly - in   more balanced, relaxed & flexible manner. 


Call today to make an appointment to meet Jane.  We just relocated to Paradigm Stables in Warrenton. 
  

Jane is based out of Fox Chase Farm, Middleburg, VA conviently located on Route 50 close to Route 15; or is available to come to your farm."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14509,"Sarah Steed, L. Ac.",sarahsteedacupuncture(at)gmail.com,http://acusteed.comPhone:  5403473667,5403473667,"[MAP]9 N 3rd St, suite 208Warrenton,",Sarah Steed,"Acupuncture & Traditional Chinese Medicine for Human patients and all equestrians
Call for free 15 minute consultations or email from website  acusteed.com"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=10428,Pinecroft Sport Horses,pinecroft99(at)yahoo.com,Phone:  703-727-1958,703-727-1958,"[MAP]PO Box 356Washington, VA ,",Bob Rush,"MASSAGE THERAPY - SADDLE FITTING

Get your partner ready for the coming competition season.
Tight, sore muscles can manifest in performance riddled with stiffness and resistance. Benefit from my experience in helping horses perform with more comfort, suppleness and athleticism. Will travel to your barn - Call 703-727-1958 for further details."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=11433,TTouch of Love,joyce(at)cloudninesaddlepads.com,Phone:  571-882-0551,571-882-0551,"[MAP]PO Box 67White Post VA 22663,",Joyce Anderson,"TTouch of Love describes the way we all wish to connect with our horses.  TTEAM & TTOUCH Practitioner, Joyce Anderson, former apprentice of Linda Tellington, is now available for individual horse sessions, clinics and presentations to horse groups.  Tellington TTouch Equine Awareness Method, TTEAM uses the Tellington TTouches to reorganize the horse's nervous system by replacing tension with relaxation and trust.  The horse learns to be less reactive, developes confidence in new situations which results in better performance.  It's simply, quite literally,  the ""...TTouch That Teaches!..."""
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=11272,Animal Communicator Charlotte Kaspareck,ckaspareck(at)hotmail.com,Phone:  757-566-4777,757-566-4777,"Williamsburg,VA 23188",No contact Person,"I offer animal communication services by telephone, all animals, specializing in horse communications."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=11979,"Hands on Horses, LLC",angela(at)handsonhorsesllc.com,Phone:  (757) 604-1400,(757)604-1400,"[MAP]Po Box 6762Williamsburg,",Angela Hirose,Offering pet and horse sitting. Professional with experience and references.
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12008,TouchTech Therapies Mobile Massage Therapist (for People),HandzOn.VA(at)gmail.com,http://www.touchtech.byregion.netPhone:  7038688667,7038688667,"[MAP]Northern VAWoodbridge,",Tom Blanchard,"Tom Blanchard, a Master Massage Therapist, certified by the VA Board of Nursing, with more than 25 years of experience, utilizes various techniques for the relief of Stress, Muscle Pain, and Sports or Over-use injuries. Tom's approach, after thorough consultation with the client, is to apply the techniques most applicable to the specific need. Generally, an eclectic-style method is used to integrate more than one technique or modality to give full benefit to the relief and recovery of the client.

This is a Mobile Service approved by HMO, PPO and other Health Plans for discount billing. (Consult your own Health Benefits Providers Guide) We come to you for a massage in a setting that is comfortable to you. No need to get a relaxing massage and then lose the benefits in gridlock on the way home.

TouchTech Mobile Massage Therapist is an Elite Personal Care Service which uniquely brings luxurious professional pampering into the convenience and privacy of your home, hotel or office. An expert therapist will bring a portable massage table, oils, creams, aromas and meditation/relaxation music. The personal wellness treatment will transform your home, hotel or office into a sanctuary of plush relaxation. A confidential health status form will be filled out at the start of the session in order to best assess your physiological needs. Our commitment is to restore and enhance your body, mind and spirit."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14622,Two Hands Equine Massage,twohandsequinemassage(at)gmail.com,http://www.twohandsequinemassage.comPhone:  4144779250,4144779250,"Woodbridge,VA 22193",No contact Person,"Maintain. Rehabilitate. Invigorate. 
Two Hands Equine Massage
Servicing NOVA and surrounding areas
Barn and show calls

$5 off first session
10% discount for military/first responders
Package discounts

Be proactive instead of reactive when it comes to your horse's performance, attitude and overall well-being. 
When they feel their best, mentally and physically,  you can expect great results.  For the athletes, give them the upper hand in the ring to show what they can really do.  For the companions, help them live a comfortable, pain relieved life.  

All disciplines, workloads, ages benefit. 

Contact me to schedule your session. I'm happy to answer any questions."
